Timestamp,Energy_kwh
2024-10-01 00:00:00,38.86571459121984
2024-10-01 01:00:00,42.59855092929379
2024-10-01 02:00:00,47.23616991082457
2024-10-01 03:00:00,44.50999757041077
2024-10-01 04:00:00,64.77341197618958
2024-10-01 05:00:00,62.54498017062812
2024-10-01 06:00:00,75.93500655706266
2024-10-01 07:00:00,90.22795627763914
2024-10-01 08:00:00,86.47736051475752
2024-10-01 09:00:00,81.69926287024286
2024-10-01 10:00:00,99.06312002909999
2024-10-01 11:00:00,94.42394165285576
2024-10-01 12:00:00,105.27710461948658
2024-10-01 13:00:00,96.7148731376464
2024-10-01 14:00:00,94.61683439188091
2024-10-01 15:00:00,90.22689998178674
2024-10-01 16:00:00,80.59664814765667
2024-10-01 17:00:00,77.3456797003634
2024-10-01 18:00:00,71.80413137444906
2024-10-01 19:00:00,59.82953400011546
2024-10-01 20:00:00,56.59439685420397
2024-10-01 21:00:00,53.34084450994396
2024-10-01 22:00:00,45.274497663379016
2024-10-01 23:00:00,43.139108271933225
2024-10-02 00:00:00,32.35315939709381
2024-10-02 01:00:00,38.47755859979564
2024-10-02 02:00:00,35.22089128701147
2024-10-02 03:00:00,48.21516951496355
2024-10-02 04:00:00,61.592702592839615
2024-10-02 05:00:00,61.459210580451575
2024-10-02 06:00:00,73.91661742391882
2024-10-02 07:00:00,75.32729150073129
2024-10-02 08:00:00,93.84122887126124
2024-10-02 09:00:00,90.91585883448293
2024-10-02 10:00:00,95.8441018875714
2024-10-02 11:00:00,96.19293626317375
2024-10-02 12:00:00,101.73237098204659
2024-10-02 13:00:00,96.91252943461346
2024-10-02 14:00:00,96.39767289075013
2024-10-02 15:00:00,89.43277080707718
2024-10-02 16:00:00,90.11607287544932
2024-10-02 17:00:00,86.67482582834565
2024-10-02 18:00:00,67.2063111291645
2024-10-02 19:00:00,73.92464263499592
2024-10-02 20:00:00,58.81421460686826
2024-10-02 21:00:00,47.43356282320005
2024-10-02 22:00:00,44.70974048165651
2024-10-02 23:00:00,48.12608547378848
2024-10-03 00:00:00,40.64616850497618
2024-10-03 01:00:00,45.9599500398953
2024-10-03 02:00:00,34.41766654707668
2024-10-03 03:00:00,45.2886989943542
2024-10-03 04:00:00,54.72301913275009
2024-10-03 05:00:00,64.6943609937861
2024-10-03 06:00:00,70.30881113938024
2024-10-03 07:00:00,81.39257275158357
2024-10-03 08:00:00,89.2523124188485
2024-10-03 09:00:00,90.97370228526523
2024-10-03 10:00:00,97.3066636697361
2024-10-03 11:00:00,98.4725143084315
2024-10-03 12:00:00,94.2945572980079
2024-10-03 13:00:00,90.06809853802122
2024-10-03 14:00:00,90.96176035863388
2024-10-03 15:00:00,100.18348807521568
2024-10-03 16:00:00,93.44339431956926
2024-10-03 17:00:00,80.43931593056921
2024-10-03 18:00:00,62.48077349626707
2024-10-03 19:00:00,62.892959553142894
2024-10-03 20:00:00,58.999268610925306
2024-10-03 21:00:00,45.42987380332567
2024-10-03 22:00:00,43.70207386707311
2024-10-03 23:00:00,39.162189148252374
2024-10-04 00:00:00,36.54918370820747
2024-10-04 01:00:00,40.77202448275692
2024-10-04 02:00:00,45.27858150748853
2024-10-04 03:00:00,51.660955319897404
2024-10-04 04:00:00,54.968094399641984
2024-10-04 05:00:00,52.16284993445771
2024-10-04 06:00:00,74.15342804037476
2024-10-04 07:00:00,70.7511830256171
2024-10-04 08:00:00,82.3971033592865
2024-10-04 09:00:00,92.58233633667015
2024-10-04 10:00:00,93.8037994756831
2024-10-04 11:00:00,102.94249105264436
2024-10-04 12:00:00,104.81042005577788
2024-10-04 13:00:00,99.34802076089237
2024-10-04 14:00:00,98.08664094326244
2024-10-04 15:00:00,97.21990442963522
2024-10-04 16:00:00,72.12597141062358
2024-10-04 17:00:00,71.7574359312048
2024-10-04 18:00:00,69.57964709080713
2024-10-04 19:00:00,60.800741900453204
2024-10-04 20:00:00,57.80632301290218
2024-10-04 21:00:00,49.777162253687415
2024-10-04 22:00:00,38.72653901016635
2024-10-04 23:00:00,43.57216346455365
2024-10-05 00:00:00,35.9375421720778
2024-10-05 01:00:00,34.314068313777085
2024-10-05 02:00:00,48.01203121104958
2024-10-05 03:00:00,54.423183127502504
2024-10-05 04:00:00,56.691247732825666
2024-10-05 05:00:00,54.40097109798811
2024-10-05 06:00:00,70.94782336146957
2024-10-05 07:00:00,85.66621713647451
2024-10-05 08:00:00,72.34731236987395
2024-10-05 09:00:00,92.30416089237606
2024-10-05 10:00:00,103.95836920580305
2024-10-05 11:00:00,96.11598383498713
2024-10-05 12:00:00,97.86060048392531
2024-10-05 13:00:00,97.54538731529378
2024-10-05 14:00:00,90.99518448450993
2024-10-05 15:00:00,93.38647179060582
2024-10-05 16:00:00,74.66882653250909
2024-10-05 17:00:00,70.83322538616463
2024-10-05 18:00:00,66.17148973230306
2024-10-05 19:00:00,51.786667856976194
2024-10-05 20:00:00,53.70262452142804
2024-10-05 21:00:00,52.0933154181844
2024-10-05 22:00:00,49.359617133717904
2024-10-05 23:00:00,38.703908401842014
2024-10-06 00:00:00,42.52242059776719
2024-10-06 01:00:00,43.867733898526026
2024-10-06 02:00:00,43.6634657405091
2024-10-06 03:00:00,41.778333602117854
2024-10-06 04:00:00,55.77394394371347
2024-10-06 05:00:00,63.9603812465378
2024-10-06 06:00:00,66.54293618366863
2024-10-06 07:00:00,81.1497373390192
2024-10-06 08:00:00,97.60343462825439
2024-10-06 09:00:00,91.70068616943365
2024-10-06 10:00:00,97.95796114809285
2024-10-06 11:00:00,100.57660978648366
2024-10-06 12:00:00,101.3297759727172
2024-10-06 13:00:00,104.07076414673233
2024-10-06 14:00:00,94.22786147717727
2024-10-06 15:00:00,87.61782705735948
2024-10-06 16:00:00,94.79531164723305
2024-10-06 17:00:00,78.91971118195956
2024-10-06 18:00:00,66.83714825271244
2024-10-06 19:00:00,62.90918196781752
2024-10-06 20:00:00,53.745223532223775
2024-10-06 21:00:00,52.43069295434827
2024-10-06 22:00:00,43.63098477583444
2024-10-06 23:00:00,37.399424500906775
2024-10-07 00:00:00,40.82246939383612
2024-10-07 01:00:00,43.973506200722454
2024-10-07 02:00:00,46.769090737020576
2024-10-07 03:00:00,54.77844139262575
2024-10-07 04:00:00,52.17447297995956
2024-10-07 05:00:00,59.62293099731062
2024-10-07 06:00:00,74.55985618922499
2024-10-07 07:00:00,71.5660576999368
2024-10-07 08:00:00,89.63512688208725
2024-10-07 09:00:00,83.22937484097655
2024-10-07 10:00:00,100.80319918544785
2024-10-07 11:00:00,102.30839323636005
2024-10-07 12:00:00,104.25102298116325
2024-10-07 13:00:00,102.88328248398342
2024-10-07 14:00:00,103.84944754851597
2024-10-07 15:00:00,90.11095043650994
2024-10-07 16:00:00,83.8985148417796
2024-10-07 17:00:00,70.50361612151225
2024-10-07 18:00:00,69.26124194845475
2024-10-07 19:00:00,63.54593898765744
2024-10-07 20:00:00,58.13676333700048
2024-10-07 21:00:00,46.35240804703855
2024-10-07 22:00:00,46.287627633421245
2024-10-07 23:00:00,39.2879702575127
2024-10-08 00:00:00,38.03999944674781
2024-10-08 01:00:00,36.821188041658154
2024-10-08 02:00:00,47.36593771687875
2024-10-08 03:00:00,50.8398986711547
2024-10-08 04:00:00,54.48206120091839
2024-10-08 05:00:00,63.04209842343753
2024-10-08 06:00:00,79.47753023755239
2024-10-08 07:00:00,81.75877450274815
2024-10-08 08:00:00,79.59024105162123
2024-10-08 09:00:00,94.05976844943261
2024-10-08 10:00:00,93.47284657141478
2024-10-08 11:00:00,99.63658854975579
2024-10-08 12:00:00,96.49544358694865
2024-10-08 13:00:00,97.48463283020048
2024-10-08 14:00:00,96.40090232743233
2024-10-08 15:00:00,93.29491868588889
2024-10-08 16:00:00,82.12612749900566
2024-10-08 17:00:00,78.48427807313855
2024-10-08 18:00:00,73.58412284223945
2024-10-08 19:00:00,66.76799380883921
2024-10-08 20:00:00,55.35465137984343
2024-10-08 21:00:00,41.89654643188431
2024-10-08 22:00:00,39.60795527334789
2024-10-08 23:00:00,40.044125786311994
2024-10-09 00:00:00,40.415293714026504
2024-10-09 01:00:00,39.95491105546905
2024-10-09 02:00:00,53.3411538389793
2024-10-09 03:00:00,52.99027239693862
2024-10-09 04:00:00,56.530094859028075
2024-10-09 05:00:00,60.21267931430472
2024-10-09 06:00:00,70.08306425135233
2024-10-09 07:00:00,79.87660930288541
2024-10-09 08:00:00,78.39701769791746
2024-10-09 09:00:00,93.17922486998724
2024-10-09 10:00:00,91.38867443338306
2024-10-09 11:00:00,100.43295326393168
2024-10-09 12:00:00,105.48177742415726
2024-10-09 13:00:00,93.94723944749137
2024-10-09 14:00:00,92.76995473186278
2024-10-09 15:00:00,90.88926922765887
2024-10-09 16:00:00,78.08669865833055
2024-10-09 17:00:00,85.60467882721956
2024-10-09 18:00:00,71.40511454162905
2024-10-09 19:00:00,65.20251044832092
2024-10-09 20:00:00,50.24167402306334
2024-10-09 21:00:00,47.59705689738422
2024-10-09 22:00:00,47.70555612698806
2024-10-09 23:00:00,41.51607548985675
2024-10-10 00:00:00,41.24418397708774
2024-10-10 01:00:00,49.75629419886834
2024-10-10 02:00:00,44.77216768805831
2024-10-10 03:00:00,49.48143584078086
2024-10-10 04:00:00,65.6691009546095
2024-10-10 05:00:00,64.25854682741354
2024-10-10 06:00:00,69.84027686004234
2024-10-10 07:00:00,88.8500870577262
2024-10-10 08:00:00,89.43067176454198
2024-10-10 09:00:00,91.90973401328661
2024-10-10 10:00:00,92.91054121661361
2024-10-10 11:00:00,104.41984251239627
2024-10-10 12:00:00,100.19912631837907
2024-10-10 13:00:00,89.66232977235771
2024-10-10 14:00:00,95.1421727845553
2024-10-10 15:00:00,92.56925987122759
2024-10-10 16:00:00,82.77823244100476
2024-10-10 17:00:00,81.4149844395258
2024-10-10 18:00:00,75.18656451825
2024-10-10 19:00:00,61.68850968146955
2024-10-10 20:00:00,52.46659418837701
2024-10-10 21:00:00,48.17647706754158
2024-10-10 22:00:00,41.85905040124498
2024-10-10 23:00:00,39.90679694851151
2024-10-11 00:00:00,29.97390024113574
2024-10-11 01:00:00,34.98128215438956
2024-10-11 02:00:00,42.72311396855926
2024-10-11 03:00:00,41.77083917502753
2024-10-11 04:00:00,56.05481121994332
2024-10-11 05:00:00,56.29431954065495
2024-10-11 06:00:00,66.4422230820111
2024-10-11 07:00:00,87.32842102051238
2024-10-11 08:00:00,86.51302743817723
2024-10-11 09:00:00,84.95102649097342
2024-10-11 10:00:00,95.45381437464304
2024-10-11 11:00:00,106.7316819601768
2024-10-11 12:00:00,106.81005337890028
2024-10-11 13:00:00,99.70123149423746
2024-10-11 14:00:00,89.01284557598834
2024-10-11 15:00:00,89.76046012026859
2024-10-11 16:00:00,92.90579084916835
2024-10-11 17:00:00,84.96483212087482
2024-10-11 18:00:00,62.368576292982674
2024-10-11 19:00:00,54.15908072919002
2024-10-11 20:00:00,52.78748279090971
2024-10-11 21:00:00,43.347840608295655
2024-10-11 22:00:00,40.83964602253204
2024-10-11 23:00:00,46.38637382305535
2024-10-12 00:00:00,50.94708921334767
2024-10-12 01:00:00,33.65123667891501
2024-10-12 02:00:00,50.91749552485965
2024-10-12 03:00:00,52.43407229170216
2024-10-12 04:00:00,55.455110220207345
2024-10-12 05:00:00,63.08364862971902
2024-10-12 06:00:00,74.56991431025122
2024-10-12 07:00:00,74.30425976001615
2024-10-12 08:00:00,79.35858922218904
2024-10-12 09:00:00,92.62820578557285
2024-10-12 10:00:00,98.45484524333658
2024-10-12 11:00:00,107.73453302891112
2024-10-12 12:00:00,104.28513809263337
2024-10-12 13:00:00,91.44679405346058
2024-10-12 14:00:00,109.61558139204806
2024-10-12 15:00:00,93.68362798707074
2024-10-12 16:00:00,85.62505296704501
2024-10-12 17:00:00,69.17200851093065
2024-10-12 18:00:00,69.79326501824825
2024-10-12 19:00:00,59.42832432977295
2024-10-12 20:00:00,49.57920968300969
2024-10-12 21:00:00,48.661267465157
2024-10-12 22:00:00,42.599176692958686
2024-10-12 23:00:00,47.17515335937916
2024-10-13 00:00:00,37.90530290024715
2024-10-13 01:00:00,38.41837665887179
2024-10-13 02:00:00,46.6497393589338
2024-10-13 03:00:00,53.49742132351226
2024-10-13 04:00:00,49.727727460429186
2024-10-13 05:00:00,66.71715266915004
2024-10-13 06:00:00,68.02633852945272
2024-10-13 07:00:00,77.82794844360295
2024-10-13 08:00:00,84.12971039296717
2024-10-13 09:00:00,92.13856285604352
2024-10-13 10:00:00,93.23884826099717
2024-10-13 11:00:00,103.93209663701056
2024-10-13 12:00:00,108.31189233120716
2024-10-13 13:00:00,102.21293438176853
2024-10-13 14:00:00,97.97177442821126
2024-10-13 15:00:00,91.48165064599546
2024-10-13 16:00:00,87.34310562723006
2024-10-13 17:00:00,83.03591158260303
2024-10-13 18:00:00,63.769841087753576
2024-10-13 19:00:00,64.58782474473148
2024-10-13 20:00:00,61.86534592104983
2024-10-13 21:00:00,53.66370080831166
2024-10-13 22:00:00,47.73175661479888
2024-10-13 23:00:00,36.44554963599381
2024-10-14 00:00:00,42.5062403735471
2024-10-14 01:00:00,42.61817049279037
2024-10-14 02:00:00,44.114617553808834
2024-10-14 03:00:00,51.94186478600041
2024-10-14 04:00:00,45.584979369060505
2024-10-14 05:00:00,59.75587842816779
2024-10-14 06:00:00,65.83141630458837
2024-10-14 07:00:00,75.13208977292602
2024-10-14 08:00:00,81.34581616642778
2024-10-14 09:00:00,94.05463910792645
2024-10-14 10:00:00,97.36445787641009
2024-10-14 11:00:00,100.6214778556902
2024-10-14 12:00:00,106.09681227115016
2024-10-14 13:00:00,94.10165714078182
2024-10-14 14:00:00,96.64976635318757
2024-10-14 15:00:00,89.04409967795708
2024-10-14 16:00:00,89.98916682102109
2024-10-14 17:00:00,80.76084258075602
2024-10-14 18:00:00,79.8131593238371
2024-10-14 19:00:00,68.65799804720889
2024-10-14 20:00:00,48.5246553495998
2024-10-14 21:00:00,39.244863745149566
2024-10-14 22:00:00,47.24430322419878
2024-10-14 23:00:00,35.953003395227306
2024-10-15 00:00:00,37.901648290595
2024-10-15 01:00:00,50.73563926908891
2024-10-15 02:00:00,45.82443873839643
2024-10-15 03:00:00,49.066041033854844
2024-10-15 04:00:00,55.07845100478835
2024-10-15 05:00:00,65.08763793571465
2024-10-15 06:00:00,73.73828770289269
2024-10-15 07:00:00,82.99404196717629
2024-10-15 08:00:00,84.2931221509679
