Timestamp,Energy_kwh,Building
2024-10-01 00:00:00,159.3186665726644,Building_A_Admin
2024-10-01 00:00:00,54.92970698306769,Building_B_Library
2024-10-01 00:00:00,38.86571459121984,Building_C_Dorm
2024-10-01 01:00:00,135.22101865397065,Building_A_Admin
2024-10-01 01:00:00,80.1001363834459,Building_B_Library
2024-10-01 01:00:00,42.59855092929379,Building_C_Dorm
2024-10-01 02:00:00,112.95600741429232,Building_A_Admin
2024-10-01 02:00:00,74.78613626806025,Building_B_Library
2024-10-01 02:00:00,47.23616991082457,Building_C_Dorm
2024-10-01 03:00:00,50.39467504469659,Building_B_Library
2024-10-01 03:00:00,44.50999757041077,Building_C_Dorm
2024-10-01 03:00:00,121.38937825768625,Building_A_Admin
2024-10-01 04:00:00,64.77341197618958,Building_C_Dorm
2024-10-01 04:00:00,72.5750498035878,Building_A_Admin
2024-10-01 04:00:00,56.83498295591076,Building_B_Library
2024-10-01 05:00:00,62.54498017062812,Building_C_Dorm
2024-10-01 05:00:00,74.42671083471035,Building_A_Admin
2024-10-01 05:00:00,81.66819769773711,Building_B_Library
2024-10-01 06:00:00,75.93500655706266,Building_C_Dorm
2024-10-01 06:00:00,76.50847256161373,Building_B_Library
2024-10-01 06:00:00,89.98797694547663,Building_A_Admin
2024-10-01 07:00:00,78.02151195264886,Building_B_Library
2024-10-01 07:00:00,90.22795627763914,Building_C_Dorm
2024-10-01 07:00:00,119.25675814658804,Building_A_Admin
2024-10-01 08:00:00,116.36063348778092,Building_B_Library
2024-10-01 08:00:00,86.47736051475752,Building_C_Dorm
2024-10-01 08:00:00,167.56839981487278,Building_A_Admin
2024-10-01 09:00:00,81.69926287024286,Building_C_Dorm
2024-10-01 09:00:00,164.28838534665266,Building_A_Admin
2024-10-01 09:00:00,134.23474020031443,Building_B_Library
2024-10-01 10:00:00,165.2965773681246,Building_A_Admin
2024-10-01 10:00:00,133.31663153651542,Building_B_Library
2024-10-01 10:00:00,99.0631200291,Building_C_Dorm
2024-10-01 11:00:00,202.76598275171168,Building_A_Admin
2024-10-01 11:00:00,135.0935834004338,Building_B_Library
2024-10-01 11:00:00,94.42394165285576,Building_C_Dorm
2024-10-01 12:00:00,142.19911698913594,Building_B_Library
2024-10-01 12:00:00,105.27710461948658,Building_C_Dorm
2024-10-01 12:00:00,228.6616957034198,Building_A_Admin
2024-10-01 13:00:00,96.7148731376464,Building_C_Dorm
2024-10-01 13:00:00,224.0588521529665,Building_A_Admin
2024-10-01 13:00:00,141.37206487617465,Building_B_Library
2024-10-01 14:00:00,94.61683439188091,Building_C_Dorm
2024-10-01 14:00:00,249.5517210172274,Building_A_Admin
2024-10-01 14:00:00,155.751372878171,Building_B_Library
2024-10-01 15:00:00,245.0687185396254,Building_A_Admin
2024-10-01 15:00:00,146.75665098442298,Building_B_Library
2024-10-01 15:00:00,90.22689998178674,Building_C_Dorm
2024-10-01 16:00:00,140.39273977354486,Building_B_Library
2024-10-01 16:00:00,80.59664814765667,Building_C_Dorm
2024-10-01 16:00:00,250.3202188527474,Building_A_Admin
2024-10-01 17:00:00,143.88231433543976,Building_B_Library
2024-10-01 17:00:00,77.3456797003634,Building_C_Dorm
2024-10-01 17:00:00,251.8560166003688,Building_A_Admin
2024-10-01 18:00:00,119.83732494894178,Building_B_Library
2024-10-01 18:00:00,262.73116974424755,Building_A_Admin
2024-10-01 18:00:00,71.80413137444906,Building_C_Dorm
2024-10-01 19:00:00,231.22941279990704,Building_A_Admin
2024-10-01 19:00:00,59.82953400011546,Building_C_Dorm
2024-10-01 19:00:00,117.4813763339946,Building_B_Library
2024-10-01 20:00:00,199.1900068084231,Building_A_Admin
2024-10-01 20:00:00,56.59439685420397,Building_C_Dorm
2024-10-01 20:00:00,90.13527836482264,Building_B_Library
2024-10-01 21:00:00,208.787467402928,Building_A_Admin
2024-10-01 21:00:00,53.34084450994396,Building_C_Dorm
2024-10-01 21:00:00,89.07024900479516,Building_B_Library
2024-10-01 22:00:00,162.28532991519754,Building_A_Admin
2024-10-01 22:00:00,45.274497663379016,Building_C_Dorm
2024-10-01 22:00:00,88.72148855857503,Building_B_Library
2024-10-01 23:00:00,43.139108271933225,Building_C_Dorm
2024-10-01 23:00:00,83.8805929904315,Building_B_Library
2024-10-01 23:00:00,177.4706733874085,Building_A_Admin
2024-10-02 00:00:00,60.24167340418143,Building_B_Library
2024-10-02 00:00:00,32.35315939709381,Building_C_Dorm
2024-10-02 00:00:00,129.91493604529663,Building_A_Admin
2024-10-02 01:00:00,66.53491618804611,Building_B_Library
2024-10-02 01:00:00,38.47755859979564,Building_C_Dorm
2024-10-02 01:00:00,152.78840161500608,Building_A_Admin
2024-10-02 02:00:00,35.22089128701147,Building_C_Dorm
2024-10-02 02:00:00,114.02101370698846,Building_A_Admin
2024-10-02 02:00:00,45.03675969145112,Building_B_Library
2024-10-02 03:00:00,118.8547866494184,Building_A_Admin
2024-10-02 03:00:00,59.409281806010696,Building_B_Library
2024-10-02 03:00:00,48.21516951496355,Building_C_Dorm
2024-10-02 04:00:00,87.82713143312817,Building_A_Admin
2024-10-02 04:00:00,76.96008240138079,Building_B_Library
2024-10-02 04:00:00,61.592702592839615,Building_C_Dorm
2024-10-02 05:00:00,89.43828015694167,Building_A_Admin
2024-10-02 05:00:00,61.459210580451575,Building_C_Dorm
2024-10-02 05:00:00,77.40472961295188,Building_B_Library
2024-10-02 06:00:00,73.91661742391882,Building_C_Dorm
2024-10-02 06:00:00,83.58088660624159,Building_B_Library
2024-10-02 06:00:00,121.25954439416502,Building_A_Admin
2024-10-02 07:00:00,75.32729150073129,Building_C_Dorm
2024-10-02 07:00:00,102.25441698504888,Building_B_Library
2024-10-02 07:00:00,125.07639923555644,Building_A_Admin
2024-10-02 08:00:00,93.84122887126124,Building_C_Dorm
2024-10-02 08:00:00,98.02797096208565,Building_B_Library
2024-10-02 08:00:00,131.44823476236175,Building_A_Admin
2024-10-02 09:00:00,90.91585883448292,Building_C_Dorm
2024-10-02 09:00:00,104.7841795335265,Building_B_Library
2024-10-02 09:00:00,169.68715308471783,Building_A_Admin
2024-10-02 10:00:00,95.8441018875714,Building_C_Dorm
2024-10-02 10:00:00,163.6099474521038,Building_A_Admin
2024-10-02 10:00:00,141.79040180015704,Building_B_Library
2024-10-02 11:00:00,199.6827192930993,Building_A_Admin
2024-10-02 11:00:00,132.32917188596736,Building_B_Library
2024-10-02 11:00:00,96.19293626317376,Building_C_Dorm
2024-10-02 12:00:00,220.63332767534575,Building_A_Admin
2024-10-02 12:00:00,146.73975374815458,Building_B_Library
2024-10-02 12:00:00,101.7323709820466,Building_C_Dorm
2024-10-02 13:00:00,159.88024212132785,Building_B_Library
2024-10-02 13:00:00,96.91252943461346,Building_C_Dorm
2024-10-02 13:00:00,257.5287773430871,Building_A_Admin
2024-10-02 14:00:00,96.39767289075012,Building_C_Dorm
2024-10-02 14:00:00,260.97487625282474,Building_A_Admin
2024-10-02 14:00:00,160.30230892759474,Building_B_Library
2024-10-02 15:00:00,89.43277080707718,Building_C_Dorm
2024-10-02 15:00:00,263.8223116878225,Building_A_Admin
2024-10-02 15:00:00,152.58323658280085,Building_B_Library
2024-10-02 16:00:00,90.11607287544932,Building_C_Dorm
2024-10-02 16:00:00,149.46674240674977,Building_B_Library
2024-10-02 16:00:00,250.124055249609,Building_A_Admin
2024-10-02 17:00:00,151.83361837560884,Building_B_Library
2024-10-02 17:00:00,221.70076741105376,Building_A_Admin
2024-10-02 17:00:00,86.67482582834565,Building_C_Dorm
2024-10-02 18:00:00,129.472989323702,Building_B_Library
2024-10-02 18:00:00,221.5928063831888,Building_A_Admin
2024-10-02 18:00:00,67.2063111291645,Building_C_Dorm
2024-10-02 19:00:00,120.85600506993582,Building_B_Library
2024-10-02 19:00:00,221.5382853585285,Building_A_Admin
2024-10-02 19:00:00,73.92464263499592,Building_C_Dorm
2024-10-02 20:00:00,106.9953806473102,Building_B_Library
2024-10-02 20:00:00,214.85675387041576,Building_A_Admin
2024-10-02 20:00:00,58.81421460686826,Building_C_Dorm
2024-10-02 21:00:00,124.32878685926102,Building_B_Library
2024-10-02 21:00:00,47.43356282320005,Building_C_Dorm
2024-10-02 21:00:00,198.24011790011127,Building_A_Admin
2024-10-02 22:00:00,44.70974048165651,Building_C_Dorm
2024-10-02 22:00:00,167.55903657675418,Building_A_Admin
2024-10-02 22:00:00,92.62592289333416,Building_B_Library
2024-10-02 23:00:00,48.12608547378848,Building_C_Dorm
2024-10-02 23:00:00,161.9647775179701,Building_A_Admin
2024-10-02 23:00:00,90.02627835751437,Building_B_Library
2024-10-03 00:00:00,139.986137667275,Building_A_Admin
2024-10-03 00:00:00,68.27864636930435,Building_B_Library
2024-10-03 00:00:00,40.64616850497618,Building_C_Dorm
2024-10-03 01:00:00,45.517512321962926,Building_B_Library
2024-10-03 01:00:00,45.9599500398953,Building_C_Dorm
2024-10-03 01:00:00,121.79320973091136,Building_A_Admin
2024-10-03 02:00:00,71.98143920499598,Building_B_Library
2024-10-03 02:00:00,34.41766654707668,Building_C_Dorm
2024-10-03 02:00:00,99.60223304371816,Building_A_Admin
2024-10-03 03:00:00,48.81445595503865,Building_B_Library
2024-10-03 03:00:00,123.10087680690847,Building_A_Admin
2024-10-03 03:00:00,45.2886989943542,Building_C_Dorm
2024-10-03 04:00:00,115.06579112313524,Building_A_Admin
2024-10-03 04:00:00,65.73292911234178,Building_B_Library
2024-10-03 04:00:00,54.72301913275009,Building_C_Dorm
2024-10-03 05:00:00,51.76667744930041,Building_A_Admin
2024-10-03 05:00:00,64.93376164182806,Building_B_Library
2024-10-03 05:00:00,64.6943609937861,Building_C_Dorm
2024-10-03 06:00:00,72.10755015876232,Building_B_Library
2024-10-03 06:00:00,70.30881113938024,Building_C_Dorm
2024-10-03 06:00:00,122.1897303600728,Building_A_Admin
2024-10-03 07:00:00,81.39257275158357,Building_C_Dorm
2024-10-03 07:00:00,117.85427227236032,Building_A_Admin
2024-10-03 07:00:00,80.6096175037511,Building_B_Library
2024-10-03 08:00:00,89.2523124188485,Building_C_Dorm
2024-10-03 08:00:00,117.0342902247254,Building_A_Admin
2024-10-03 08:00:00,102.01478153155574,Building_B_Library
2024-10-03 09:00:00,148.37153535149255,Building_A_Admin
2024-10-03 09:00:00,111.06275152375808,Building_B_Library
2024-10-03 09:00:00,90.97370228526523,Building_C_Dorm
2024-10-03 10:00:00,147.00961581481337,Building_B_Library
2024-10-03 10:00:00,97.3066636697361,Building_C_Dorm
2024-10-03 10:00:00,153.07158808370176,Building_A_Admin
2024-10-03 11:00:00,138.68354055358185,Building_B_Library
2024-10-03 11:00:00,98.4725143084315,Building_C_Dorm
